10001,3PL,1.50381334062842,-0.120538466906236,0
10002,3PL,1.46951341492736,1.93602951094815,0
10003,GPC,2.45071670125085,1.71626125015664,3.05871791015322
10004,3PL,2.01754847767038,-0.832207835386272,0
10005,3PL,1.00011759499896,0.919549136448015,0
10006,3PL,0.909145151207491,2.14961977209817,0
10007,3PL,2.22568782099354,0.0894143287455977,0
10008,3PL,1.20647071072107,1.05759522267159,0
10009,3PL,0.789739170497369,-0.325449612309525,0
10010,3PL,1.27117336177978,0.0360872455939869,0
10011,3PL,1.00484589709351,3.16608654090761,0
10012,GPC,1.04209845353886,0.436793411607482,-0.0907858119774658
10013,3PL,1.87854504097986,0.0362444856656079,0
10014,3PL,1.3536037845058,-1.41198417051049,0
10015,3PL,1.07357965133156,-1.0616707823492,0
10016,3PL,1.39462148964275,0.270534149418389,0
10017,3PL,1.26650220399971,1.3374521616106,0
10018,3PL,1.63977856741704,0.407834185302633,0
10019,3PL,1.87662377365288,0.955979775333981,0
10020,GPC,1.82050415361841,0.95347046636739,2.02622739623611
10021,3PL,0.803154752966097,0.0947199003970557,0
10022,3PL,1.33171393288687,-0.983295566573803,0
10023,3PL,1.09080624026396,3.45638513735788,0
10024,3PL,0.828074166221182,3.18574858052813,0
10025,3PL,0.643648594256532,1.22825653060977,0
10026,3PL,1.90892784821718,-1.75039252719418,0
10027,3PL,0.684013762192264,0.329384487075027,0
10028,3PL,0.979785801745506,0.0873620040552113,0
10029,3PL,1.82526103050874,-0.259014313458094,0
10030,GPC,2.33985956625573,1.23164838661083,2.92667047152373
10031,3PL,1.39666947563178,-0.0393937743551753,0
10032,3PL,0.725042520414005,0.418835520447634,0
10033,3PL,0.764682227144094,-1.44633640043412,0
10034,GPC,2.0861360665657,1.37751715544094,1.46078254311108
10035,3PL,0.884019602337536,-0.105949531169779,0
10036,3PL,0.979352938094207,-1.09379007578804,0
10037,3PL,1.02667431608502,1.58508295456787,0
10038,3PL,1.86919597440977,-1.51423365511589,0
10039,3PL,0.365388886282209,1.23678486516414,0
10040,GPC,2.27305308555968,0.335037500779101,1.19026613673482
10041,3PL,1.3249537337214,1.41243114641929,0
10042,3PL,1.13848808263847,0.859454565711053,0
10043,3PL,0.995726195145304,3.71108795427541,0
10044,3PL,1.59083682017757,0.0706538205295038,0
